Point,Corner,mc_iteration,Pass/Fail,Vo
384,GLOBAL_LOCAL,384,,773.2e-3
385,GLOBAL_LOCAL,385,,753.7e-3
386,GLOBAL_LOCAL,386,,785e-3
387,GLOBAL_LOCAL,387,,756.1e-3
388,GLOBAL_LOCAL,388,,767.1e-3
389,GLOBAL_LOCAL,389,,747.8e-3
390,GLOBAL_LOCAL,390,,762.3e-3
391,GLOBAL_LOCAL,391,,736.1e-3
392,GLOBAL_LOCAL,392,,797.2e-3
393,GLOBAL_LOCAL,393,,784.3e-3
394,GLOBAL_LOCAL,394,,772.2e-3
395,GLOBAL_LOCAL,395,,771.7e-3
396,GLOBAL_LOCAL,396,,783.9e-3
397,GLOBAL_LOCAL,397,,793.7e-3
398,GLOBAL_LOCAL,398,,769.1e-3
399,GLOBAL_LOCAL,399,,777e-3
400,GLOBAL_LOCAL,400,,738e-3
401,GLOBAL_LOCAL,401,,763.7e-3
402,GLOBAL_LOCAL,402,,785.2e-3
403,GLOBAL_LOCAL,403,,783.4e-3
404,GLOBAL_LOCAL,404,,768.3e-3
405,GLOBAL_LOCAL,405,,767.9e-3
406,GLOBAL_LOCAL,406,,719.1e-3
407,GLOBAL_LOCAL,407,,751.4e-3
408,GLOBAL_LOCAL,408,,757.2e-3
409,GLOBAL_LOCAL,409,,775e-3
410,GLOBAL_LOCAL,410,,797.7e-3
411,GLOBAL_LOCAL,411,,755.7e-3
412,GLOBAL_LOCAL,412,,728.9e-3
413,GLOBAL_LOCAL,413,,791e-3
414,GLOBAL_LOCAL,414,,769e-3
415,GLOBAL_LOCAL,415,,752.5e-3
416,GLOBAL_LOCAL,416,,752.5e-3
417,GLOBAL_LOCAL,417,,774.3e-3
418,GLOBAL_LOCAL,418,,793.1e-3
419,GLOBAL_LOCAL,419,,752e-3
420,GLOBAL_LOCAL,420,,759.5e-3
421,GLOBAL_LOCAL,421,,744.8e-3
422,GLOBAL_LOCAL,422,,750.3e-3
423,GLOBAL_LOCAL,423,,740.9e-3
424,GLOBAL_LOCAL,424,,789.6e-3
425,GLOBAL_LOCAL,425,,777e-3
426,GLOBAL_LOCAL,426,,795e-3
427,GLOBAL_LOCAL,427,,789.7e-3
428,GLOBAL_LOCAL,428,,791e-3
429,GLOBAL_LOCAL,429,,786.7e-3
430,GLOBAL_LOCAL,430,,809.4e-3
431,GLOBAL_LOCAL,431,,768.9e-3
432,GLOBAL_LOCAL,432,,784e-3
433,GLOBAL_LOCAL,433,,779.5e-3
434,GLOBAL_LOCAL,434,,763.5e-3
435,GLOBAL_LOCAL,435,,745.5e-3
436,GLOBAL_LOCAL,436,,749.3e-3
437,GLOBAL_LOCAL,437,,747.9e-3
438,GLOBAL_LOCAL,438,,801.6e-3
439,GLOBAL_LOCAL,439,,765.6e-3
440,GLOBAL_LOCAL,440,,776.9e-3
441,GLOBAL_LOCAL,441,,769.9e-3
442,GLOBAL_LOCAL,442,,761.3e-3
443,GLOBAL_LOCAL,443,,786.2e-3
444,GLOBAL_LOCAL,444,,780.7e-3
445,GLOBAL_LOCAL,445,,761.5e-3
446,GLOBAL_LOCAL,446,,749.4e-3
447,GLOBAL_LOCAL,447,,774.9e-3
448,GLOBAL_LOCAL,448,,777.7e-3
449,GLOBAL_LOCAL,449,,781.6e-3
450,GLOBAL_LOCAL,450,,750e-3
451,GLOBAL_LOCAL,451,,754.4e-3
452,GLOBAL_LOCAL,452,,760.3e-3
453,GLOBAL_LOCAL,453,,765.2e-3
454,GLOBAL_LOCAL,454,,746.5e-3
455,GLOBAL_LOCAL,455,,769.5e-3
456,GLOBAL_LOCAL,456,,750e-3
457,GLOBAL_LOCAL,457,,751.7e-3
458,GLOBAL_LOCAL,458,,765.5e-3
459,GLOBAL_LOCAL,459,,758.3e-3
460,GLOBAL_LOCAL,460,,802.7e-3
461,GLOBAL_LOCAL,461,,776.6e-3
462,GLOBAL_LOCAL,462,,783.8e-3
463,GLOBAL_LOCAL,463,,761.5e-3
464,GLOBAL_LOCAL,464,,757.5e-3
465,GLOBAL_LOCAL,465,,770.2e-3
466,GLOBAL_LOCAL,466,,774.5e-3
467,GLOBAL_LOCAL,467,,764.6e-3
468,GLOBAL_LOCAL,468,,793.1e-3
469,GLOBAL_LOCAL,469,,763.6e-3
470,GLOBAL_LOCAL,470,,776.3e-3
471,GLOBAL_LOCAL,471,,781.9e-3
472,GLOBAL_LOCAL,472,,775.1e-3
473,GLOBAL_LOCAL,473,,772.4e-3
474,GLOBAL_LOCAL,474,,753.4e-3
475,GLOBAL_LOCAL,475,,754.6e-3
476,GLOBAL_LOCAL,476,,752.7e-3
